date,author,total_sightings,hours_counted,hph,total_species,tuvu,ospr,wtki,baea,noha,ssha,coha,gosh,rsha,bwha,swha,rtha,feha,rlha,goea,amke,merl,pefa,prfa,unid_accipiter,unid_buteo,unid_eagle,unid_falcon,unid_raptor
20220827,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220828,Laura Echavez,43,3.83,11.2,2,24,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0
20220829,Krista Fanucchi,171,5,34.2,4,58,0,0,0,1,0,4,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0
20220830,Allen Fish,135,4.5,30,8,40,1,0,1,1,0,3,0,1,0,0,87,0,0,0,0,0,1,0,0,0,0,0,0
20220831,Krista Fanucchi,243,5,48.6,9,51,3,0,1,1,0,10,0,3,0,0,158,0,0,0,2,0,3,0,1,0,0,0,10
20220901,Laura Echavez,179,5,35.8,8,39,1,0,0,4,0,1,0,1,0,1,126,0,0,0,2,0,0,0,2,0,0,0,2
20220902,Allen Fish,187,3,62.3,5,24,0,0,0,1,0,4,0,4,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0
20220903,Laura Echavez,134,5,26.8,6,36,1,0,0,1,1,0,0,0,0,0,89,0,0,0,2,0,0,0,0,3,0,0,1
20220904,Krista Fanucchi,188,5,37.60,7,61,2,0,0,2,0,2,0,2,0,0,104,0,0,0,0,0,1,0,2,8,0,0,4
20220905,Krista Fanucchi,11,1.5,7.3,2,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
20220906,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220907,Laura Echavez,347,5,69.4,5,126,0,0,0,0,0,2,0,3,0,0,212,0,0,0,2,0,0,0,0,1,0,0,1
20220908,Laura Echavez,108,5,21.6,3,53,0,0,0,0,0,1,0,0,0,0,52,0,0,0,0,0,0,0,0,2,0,0,0
20220909,Allen Fish,150,4.75,31.6,7,30,5,0,0,3,0,0,0,1,0,0,105,0,0,0,2,0,2,0,1,0,0,1,0
20220910,Krista Fanucchi,123,2.17,56.7,3,36,0,0,0,0,0,2,0,0,0,0,83,0,0,0,0,0,0,0,0,1,0,1,0
20220911,Laura Echavez,121,4,30.3,7,28,1,0,0,1,0,1,0,0,0,1,82,0,0,0,0,0,2,0,0,5,0,0,0
20220912,Krista Fanucchi,223,4,55.75,5,75,3,0,0,1,0,0,0,0,0,0,140,0,0,0,0,0,1,0,1,0,0,1,1
20220913,Allen Fish,167,4.5,37.1,7,35,1,0,0,0,2,0,0,0,0,0,121,0,0,0,6,1,1,0,0,0,0,0,0
20220914,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220915,Laura Echavez,268,5,53.6,10,72,0,0,1,0,7,7,0,2,1,0,167,0,0,0,1,1,4,0,2,3,0,0,0
20220916,Carmen DeLeon,351,4.5,78,9,79,2,0,0,1,13,8,0,6,1,0,233,0,0,0,1,0,0,0,6,1,0,0,0
20220917,Laura Echavez,195,5,39,10,56,0,0,0,2,5,15,0,1,1,0,95,1,0,0,0,0,5,1,3,8,0,0,2
20220918,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20220919,Allen Fish,196,4.75,41.3,8,98,0,0,0,2,2,4,0,4,0,0,80,0,0,0,0,1,1,0,1,2,0,0,1
20220920,Allen Fish,149,4.75,31.4,9,66,1,0,0,1,3,10,0,6,0,0,53,0,0,0,0,1,4,0,2,1,0,1,0
20220921,Laura Echavez,307,5,61.4,10,110,1,0,0,0,48,9,0,1,4,0,122,0,0,0,2,2,4,0,3,0,0,0,1
20220922,Laura Echavez,378,5,75.6,11,151,3,0,0,4,62,22,0,8,7,0,107,0,0,1,2,3,0,0,2,1,0,0,5
20220923,Allen Fish,309,5,61.8,11,114,3,0,0,3,49,27,0,9,1,0,78,0,0,0,2,3,3,0,16,0,0,1,0
20220924,Carmen DeLeon & Krista Fanucchi,350,5,70,10,59,1,0,0,1,85,68,0,5,4,0,109,0,0,0,2,7,0,0,6,2,0,1,0
20220925,Laura Echavez,90,4,22.5,8,14,0,0,0,1,27,5,0,0,0,0,34,0,0,0,4,1,1,0,3,0,0,0,0
20220926,Krista Fanucchi,95,2,47.5,7,11,0,0,0,0,57,3,0,1,2,0,9,0,0,0,0,5,0,0,4,1,0,0,2
20220927,Allen Fish,640,5,128,14,135,2,1,0,4,168,75,0,10,39,0,144,2,0,0,20,7,10,1,16,2,0,1,3
20220928,Krista Fanucchi,175,4,43.75,7,33,0,0,0,0,83,8,0,0,8,0,24,0,0,0,5,1,0,0,9,3,0,1,0
20220929,Laura Echavez,528,5,105,13,89,0,1,1,8,170,65,0,14,80,1,82,1,0,0,2,3,0,0,9,0,0,0,2
20220930,Carmen DeLeon,503,5,100.6,12,99,4,0,0,6,157,57,0,6,30,0,102,0,0,1,4,3,0,1,21,10,0,0,2
20221001,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221002,Allen Fish,314,5,62.8,11,137,1,2,0,2,36,22,0,8,16,0,73,0,0,0,5,0,3,0,3,1,0,0,5
20221003,Krista Fanucchi,377,5,75.4,11,95,0,0,0,1,78,48,0,12,8,0,97,1,0,0,0,2,13,1,16,3,0,0,2
20221004,Allen Fish,61,2.75,22.2,7,11,0,0,0,1,21,7,0,0,6,0,5,0,0,0,0,1,0,0,7,1,0,0,1
20221005,Allen Fish,311,3,103.7,8,81,0,0,0,0,66,41,0,1,77,0,36,0,0,0,2,1,0,0,6,0,0,0,0
20221006,Allen Fish,377,4.75,79.4,8,175,0,0,0,2,46,22,0,0,87,0,41,0,0,0,1,1,0,0,1,0,0,1,0
20221007,Allen Fish,416,5.5,75.6,9,52,0,1,0,1,97,38,0,6,127,0,83,0,0,0,1,0,0,0,3,7,0,0,0
20221008,Carmen DeLeon & Krista Fanucchi,7,3,2.33,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221009,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221010,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221011,Allen Fish,40,1.25,32,7,5,0,0,0,1,17,2,0,2,2,0,9,0,0,0,0,0,0,0,2,0,0,0,0
20221012,Krista Fanucchi,155,4,38.75,8,41,0,0,0,0,73,4,0,0,3,0,20,0,0,0,1,2,4,0,7,0,0,0,0
20221013,Laura Echavez,313,5,62.6,10,151,0,0,0,0,60,25,0,6,11,0,44,0,0,2,2,4,3,0,3,2,0,0,0
20221014,Carmen DeLeon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221015,Laura Echavez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221016,Krista Fanucchi,160,5,32,10,84,0,0,0,1,6,8,0,5,6,0,36,0,0,0,2,1,3,0,1,4,0,0,3
20221017,Krista Fanucchi,334,5,66.8,12,128,1,0,0,7,23,19,0,6,24,1,104,0,0,2,4,5,0,0,6,4,0,0,0
20221018,Allen Fish,265,4.75,55.8,11,96,0,0,1,0,36,14,0,4,3,1,103,1,0,0,1,2,0,0,3,0,0,0,0
20221019,Laura Echavez,170,4.5,37.8,10,55,0,0,0,1,17,14,0,8,3,0,57,0,0,0,2,2,3,0,6,2,0,0,0
20221020,Laura Echavez,146,4,36.5,10,28,0,0,0,1,37,12,0,5,4,0,54,1,0,0,1,2,0,0,1,0,0,0,0
20221021,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221022,Carmen DeLeon & Krista Fanucchi,259,5,51.8,10,86,0,0,2,0,7,18,0,2,2,0,117,0,0,0,3,3,9,0,2,3,0,0,5
20221023,Laura Echavez,149,5,29.8,7,68,0,0,0,0,7,10,0,6,0,1,49,0,0,0,0,0,2,0,4,2,0,0,0
20221024,Krista Fanucchi,172,5,34.4,6,87,0,0,0,0,20,7,0,1,0,0,50,0,0,0,0,2,0,0,2,2,0,0,1
20221025,Allen Fish,157,4.25,36.9,10,42,0,1,0,2,16,2,0,5,0,0,83,0,0,0,1,0,3,1,0,0,0,0,1
20221026,Krista Fanucchi,214,5,42.8,6,132,0,0,0,5,11,11,0,0,0,0,48,0,0,0,0,1,0,0,5,0,0,0,1
20221027,Laura Echavez,188,5,37.6,10,96,0,2,0,1,13,8,0,3,0,0,57,0,0,1,0,1,5,0,1,0,0,0,0
20221028,Carmen DeLeon,162,5,32.4,8,105,0,0,0,0,4,8,0,2,0,1,38,0,0,0,1,0,2,0,0,1,0,0,0
20221029,Laura Echavez,105,5,21,5,23,0,0,0,0,4,7,0,0,0,0,64,0,0,0,1,0,0,0,2,3,0,0,1
20221030,Krista Fanucchi,50,2,25,6,14,0,0,0,0,8,1,0,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0
20221031,Krista Fanucchi,74,4.25,17.4,8,39,0,0,1,1,3,3,0,1,0,0,21,0,0,0,0,0,4,0,0,0,0,1,0
20221101,Allen Fish,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221102,Laura Echavez,122,4.75,25.7,8,47,0,0,2,0,2,2,0,1,0,0,57,0,0,0,2,0,5,0,2,2,0,0,0
20221103,Laura Echavez,179,5,35.8,10,74,0,1,0,3,11,8,0,1,0,1,75,0,1,0,0,0,3,0,0,1,0,0,0
20221104,Allen Fish,95,5,19,6,42,0,0,0,2,10,5,0,0,0,0,34,0,0,0,0,0,1,0,0,1,0,0,0
20221105,Krista Fanucchi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221106,Laura Echavez,167,5,33.4,7,72,0,0,1,0,5,6,0,0,0,0,68,0,0,0,0,2,11,0,1,1,0,0,0
